This is Ipopt version 3.12, running with linear solver ma86.

Number of nonzeros in equality constraint Jacobian...:   102090
Number of nonzeros in inequality constraint Jacobian.:   775884
Number of nonzeros in Lagrangian Hessian.............:     6806

Total number of variables............................:     6806
                     variables with only lower bounds:        0
                variables with lower and upper bounds:     6806
                     variables with only upper bounds:        0
Total number of equality constraints.................:       15
Total number of inequality constraints...............:      114
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:      114
        inequality constraints with only upper bounds:        0

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 101 1.5900610e+012 4.33e+003 3.97e+007  -1.0 1.45e-003    -  1.00e+000 1.00e+000h  1
 102 1.6028124e+012 4.32e+003 3.89e+007  -1.0 1.42e-003    -  1.00e+000 1.00e+000h  1
 103 1.6154632e+012 4.30e+003 3.81e+007  -1.0 1.39e-003    -  1.00e+000 1.00e+000h  1
 104 1.6280157e+012 4.28e+003 3.74e+007  -1.0 1.36e-003    -  1.00e+000 1.00e+000h  1
 105 1.6404721e+012 4.27e+003 3.67e+007  -1.0 1.34e-003    -  1.00e+000 1.00e+000h  1
 106 1.6528348e+012 4.25e+003 3.60e+007  -1.0 1.31e-003    -  1.00e+000 1.00e+000h  1
 107 1.6651056e+012 4.24e+003 3.53e+007  -1.0 1.29e-003    -  1.00e+000 1.00e+000h  1
 108 1.6772867e+012 4.22e+003 3.47e+007  -1.0 1.27e-003    -  1.00e+000 1.00e+000h  1
 109 1.6893800e+012 4.21e+003 3.41e+007  -1.0 1.24e-003    -  1.00e+000 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110 1.7013873e+012 4.19e+003 3.35e+007  -1.0 1.22e-003    -  1.00e+000 1.00e+000h  1
 111 1.7133105e+012 4.18e+003 3.29e+007  -1.0 1.20e-003    -  1.00e+000 1.00e+000h  1
 112 1.7251513e+012 4.16e+003 3.23e+007  -1.0 1.18e-003    -  1.00e+000 1.00e+000h  1
 113 1.7369114e+012 4.15e+003 3.18e+007  -1.0 1.16e-003    -  1.00e+000 1.00e+000h  1
 114 1.7485924e+012 4.13e+003 3.12e+007  -1.0 1.14e-003    -  1.00e+000 1.00e+000h  1
 115 1.7601958e+012 4.12e+003 3.07e+007  -1.0 1.12e-003    -  1.00e+000 1.00e+000h  1
 116 1.7717233e+012 4.11e+003 3.02e+007  -1.0 1.10e-003    -  1.00e+000 1.00e+000h  1
 117 1.7831762e+012 4.09e+003 2.97e+007  -1.0 1.09e-003    -  1.00e+000 1.00e+000h  1
 118 1.7945560e+012 4.08e+003 2.93e+007  -1.0 1.07e-003    -  1.00e+000 1.00e+000h  1
 119 1.8058641e+012 4.07e+003 2.88e+007  -1.0 1.05e-003    -  1.00e+000 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120 1.8171019e+012 4.06e+003 2.84e+007  -1.0 1.04e-003    -  1.00e+000 1.00e+000h  1
 121 1.8282705e+012 4.04e+003 2.79e+007  -1.0 1.02e-003    -  1.00e+000 1.00e+000h  1
 122 1.8393713e+012 4.03e+003 2.75e+007  -1.0 1.00e-003    -  1.00e+000 1.00e+000h  1
 123 1.8504055e+012 4.02e+003 2.71e+007  -1.0 9.90e-004    -  1.00e+000 1.00e+000h  1
 124 1.8613743e+012 4.01e+003 2.67e+007  -1.0 9.75e-004    -  1.00e+000 1.00e+000h  1
 125 1.8722787e+012 4.00e+003 2.63e+007  -1.0 9.61e-004    -  1.00e+000 1.00e+000h  1
 126 1.8831201e+012 3.98e+003 2.59e+007  -1.0 9.47e-004    -  1.00e+000 1.00e+000h  1
 127 1.8938993e+012 3.97e+003 2.56e+007  -1.0 9.34e-004    -  1.00e+000 1.00e+000h  1
 128 1.9046175e+012 3.96e+003 2.52e+007  -1.0 9.21e-004    -  1.00e+000 1.00e+000h  1
 129 1.9152757e+012 3.95e+003 2.49e+007  -1.0 9.08e-004    -  1.00e+000 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130 1.9258749e+012 3.94e+003 2.45e+007  -1.0 8.95e-004    -  1.00e+000 1.00e+000h  1
 131 1.9364161e+012 3.93e+003 2.42e+007  -1.0 8.83e-004    -  1.00e+000 1.00e+000h  1
 132 1.9469002e+012 3.92e+003 2.38e+007  -1.0 8.71e-004    -  1.00e+000 1.00e+000h  1
 133 1.9573281e+012 3.91e+003 2.35e+007  -1.0 8.60e-004    -  1.00e+000 1.00e+000h  1
 134 1.9677007e+012 3.90e+003 2.32e+007  -1.0 8.48e-004    -  1.00e+000 1.00e+000h  1
 135 1.9780188e+012 3.89e+003 2.29e+007  -1.0 8.37e-004    -  1.00e+000 1.00e+000h  1
 136 1.9882835e+012 3.88e+003 2.26e+007  -1.0 8.27e-004    -  1.00e+000 1.00e+000h  1
 137 1.9984953e+012 3.87e+003 2.23e+007  -1.0 8.16e-004    -  1.00e+000 1.00e+000h  1
 138 2.0086552e+012 3.86e+003 2.20e+007  -1.0 8.06e-004    -  1.00e+000 1.00e+000h  1
 139 2.0187640e+012 3.85e+003 2.18e+007  -1.0 7.96e-004    -  1.00e+000 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140 2.0288224e+012 3.84e+003 2.15e+007  -1.0 7.86e-004    -  1.00e+000 1.00e+000h  1
 141 2.0388311e+012 3.83e+003 2.12e+007  -1.0 7.76e-004    -  1.00e+000 1.00e+000h  1
 142 2.0487909e+012 3.82e+003 2.10e+007  -1.0 7.67e-004    -  1.00e+000 1.00e+000h  1
 143 2.0587025e+012 3.81e+003 2.07e+007  -1.0 7.58e-004    -  1.00e+000 1.00e+000h  1
 144 2.0685666e+012 3.80e+003 2.05e+007  -1.0 7.48e-004    -  1.00e+000 1.00e+000h  1
 145 2.0783838e+012 3.79e+003 2.02e+007  -1.0 7.40e-004    -  1.00e+000 1.00e+000h  1
